Column,source,target
1594,Ramlo,Ludwig Fulda
1594,Ramlo,Otto Brahm
1594,Ramlo,Paul Schlenther
1594,Ramlo,Julius Hoffory
1595,Peter Hansen,Oskar Blumenthal
1595,Peter Hansen,Anna Haverland
1595,Peter Hansen,Anton Anno
1595,Peter Hansen,Clara Heese
1595,Peter Hansen,Ramlo
1595,Peter Hansen,Samuel Fischer
1595,Peter Hansen,Philipp Reclam
1595,Peter Hansen,Samuel Fischer
1595,Peter Hansen,Ludwig Fulda
1595,Peter Hansen,Otto Brahm
1595,Peter Hansen,Paul Schlenther
1595,Peter Hansen,Julius Hoffory
1596,Ludwig Fulda,Oskar Blumenthal
1596,Ludwig Fulda,Anna Haverland
1596,Ludwig Fulda,Anton Anno
1596,Ludwig Fulda,Clara Heese
1596,Ludwig Fulda,Ramlo
1596,Ludwig Fulda,Peter Hansen
1596,Ludwig Fulda,Samuel Fischer
1596,Ludwig Fulda,Philipp Reclam
1596,Ludwig Fulda,Samuel Fischer
1596,Ludwig Fulda,Otto Brahm
1596,Ludwig Fulda,Paul Schlenther
1596,Ludwig Fulda,Julius Hoffory
1597,Otto Brahm,Oskar Blumenthal
1597,Otto Brahm,Anna Haverland
1597,Otto Brahm,Anton Anno
1597,Otto Brahm,Clara Heese
1597,Otto Brahm,Ramlo
1597,Otto Brahm,Peter Hansen
1597,Otto Brahm,Samuel Fischer
1597,Otto Brahm,Philipp Reclam
1597,Otto Brahm,Samuel Fischer
1597,Otto Brahm,Ludwig Fulda
1597,Otto Brahm,Paul Schlenther
1597,Otto Brahm,Julius Hoffory
1598,Paul Schlenther,Oskar Blumenthal
1598,Paul Schlenther,Anna Haverland
1598,Paul Schlenther,Anton Anno
1598,Paul Schlenther,Clara Heese
1598,Paul Schlenther,Ramlo
1598,Paul Schlenther,Peter Hansen
1598,Paul Schlenther,Samuel Fischer
1598,Paul Schlenther,Philipp Reclam
1598,Paul Schlenther,Samuel Fischer
1598,Paul Schlenther,Ludwig Fulda
1598,Paul Schlenther,Otto Brahm
1598,Paul Schlenther,Julius Hoffory
1599,Lucie Wolf,Berte
